time_utc,+X_HK,-X_HK,+Y_HK,-Y_HK,+Z_HK,-Z_HK,BPB_HK,BAT_HK,COM_UHF_HK,t_s,-X_V,+Y_V,-Y_V,+Z_V,-Z_V,-X_I,+Y_I,-Y_I,+Z_I,-Z_I,BAT_V,RAW_V(FAB),RAW_V(RESET),SRC_V,BAT_I,RAW_I,SRC_I
2024-09-13T18:21:23Z,-28.759765625,17.80205774799817,17.91377704693486,9.961621170180972,4.224142025775404,27.26966263464462,11.645062384513515,3.895337608076659,2.821694758525979,1326983.0,5.29937744140625,4.77294921875,5.4779052734375,5.14678955078125,4.39300537109375,0.00515625,0.00515625,0.1495312499999999,0.0,0.00515625,4.25390625,4.25390625,4.1765625,5.336718749999999,-0.0030663256835929,0.1907048520996095,0.1324531796875
2024-09-13T18:25:53Z,-25.40283203125,18.02548830505177,16.57261426849902,12.542148526166876,7.939065970569928,20.7041507580628,12.654247713329744,4.280232567414316,5.19180123598079,1327253.0,4.8248291015625,5.120849609375,4.72259521484375,5.09033203125,5.09033203125,0.00515625,0.103125,0.00515625,0.0309374999999999,0.0515625,4.25390625,4.25390625,4.1765625,4.949999999999999,0.003189245996094,0.1615453306640625,0.1135299384765625
2024-09-13T18:46:52Z,-38.8916015625,-0.5169570842980526,2.194033877399203,-2.100583749013325,-7.088387327965428,3.547737099232642,8.725930258108786,5.796295210979906,9.932014190890357,1328512.0,1.28021240234375,1.24664306640625,1.28326416015625,1.25274658203125,1.2969970703125,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.20234375,4.1765625,4.0992187499999995,4.04765625,0.2158786831054689,0.1323858092285154,-0.0599331059570311
2024-09-13T18:48:22Z,-39.07470703125,-2.8930112296487778,-0.1778212080350769,-4.2524132216215875,-8.79250259412023,0.3872387033903379,7.151799987908706,5.796295210979906,9.932014190890357,1328602.0,1.2786865234375,1.2451171875,1.28021240234375,1.24969482421875,1.2939453125,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.1765625,4.15078125,4.0992187499999995,4.04765625,0.2315176123046871,0.2943831505371095,0.0031443647460939
2024-09-13T18:49:52Z,-38.95263671875,-5.1593526495782385,-2.100583749013325,-5.953366159597273,-10.384729578515907,-1.8742511658731151,5.576060472337581,5.796295210979906,9.932014190890357,1328692.0,1.2786865234375,1.24359130859375,1.2786865234375,1.24969482421875,1.29241943359375,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.1765625,4.1765625,4.0734375,4.04765625,0.1658341096679691,0.1809850116210936,-0.0189327499999999
2024-09-13T18:51:22Z,-38.6474609375,-7.088387327965428,-3.912449511550541,-7.656214379263382,-11.864717206657488,-4.139083592020626,4.1114285254139915,5.796295210979906,9.932014190890357,1328782.0,1.275634765625,1.2420654296875,1.2786865234375,1.2481689453125,1.2908935546875,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.1765625,4.15078125,4.0992187499999995,4.04765625,0.1564507521484378,0.1745051179687498,-0.0126250029296873
2024-09-13T18:52:52Z,-38.8916015625,-8.906177972594655,-5.726463067551286,-9.474681990020969,-13.460160811731823,-6.06683033987413,2.758221783416836,5.796295210979906,7.561907713435545,1328872.0,1.27410888671875,1.24053955078125,1.275634765625,1.24664306640625,1.2908935546875,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.1765625,4.15078125,4.0734375,4.04765625,0.2127508972656254,0.1194260219238281,-0.0693947265625
2024-09-13T18:54:22Z,-38.6474609375,-10.612326409228151,-7.542632073183697,-10.953785417347966,-14.714898843873565,-7.99701201513961,1.1779732125832076,5.796295210979906,7.561907713435545,1328962.0,1.27410888671875,1.239013671875,1.275634765625,1.24664306640625,1.28936767578125,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.15078125,4.15078125,4.0734375,4.021875,0.2346453981445314,0.1583053838378905,-0.0504714853515625
2024-09-13T18:55:52Z,-38.70849609375,-12.320387567433684,-9.01986182354559,-12.54827391792125,-15.970673848658665,-9.929637867826145,-0.0647925757566412,5.420619473104864,7.561907713435545,1329052.0,1.27410888671875,1.239013671875,1.275634765625,1.2451171875,1.28936767578125,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.15078125,4.15078125,4.04765625,4.04765625,0.1595785379882822,0.1907048520996095,-0.0094711293945311
2024-09-13T18:57:22Z,-38.6474609375,-13.802259399596103,-10.72613757508922,-13.688217984949596,-16.99889922632306,-12.092535335452368,-1.421686261223769,5.420619473104864,7.561907713435545,1329142.0,1.2725830078125,1.239013671875,1.275634765625,1.2451171875,1.28936767578125,0.00515625,0.00515625,0.00515625,0.0,0.00515625,4.15078125,4.15078125,4.0734375,4.021875,0.1627063238281256,0.1712651711425783,-0.0283943706054686
2024-09-13T19:00:22Z,-38.6474609375,-16.08488672177986,-12.890167449391951,-16.19910818813804,-19.057443336208983,-14.144434978784808,-4.025762355951748,5.042778030326701,5.19180123598079,1329322.0,1.2725830078125,1.239013671875,1.27410888671875,1.24359130859375,1.287841796875,0.00515625,0.00515625,0.00515625,0.0,0.0103125,4.15078125,4.125,4.0734375,3.99609375,0.2846899715820322,0.2360641076660158,-0.0410098647460936
2024-09-13T19:15:21Z,-27.5390625,-15.856469566835344,-15.057279987668268,-15.856469566835344,-13.232137833791718,-18.370951348430697,-11.636933165740835,3.1177991189246086,-1.918518196383616,1330221.0,1.27716064453125,4.66461181640625,1.385498046875,1.82037353515625,4.6722412109375,0.0,0.2114062499999999,0.00515625,0.00515625,0.1753124999999999,4.2281249999999995,4.2281249999999995,4.125,4.434375,-0.1281777592773429,0.1680252243164059,0.3027623505859375
2024-09-13T19:16:51Z,-25.03662109375,-12.434326476906143,-14.48668760130306,-12.434326476906143,-8.110628139269679,-19.286343129228463,-11.295320985678472,3.1177991189246086,-1.918518196383616,1330311.0,1.28021240234375,5.55877685546875,1.29852294921875,1.67083740234375,5.535888671875,0.0,0.2474999999999999,0.00515625,0.0,0.1134375,4.25390625,4.25390625,4.15078125,5.3625,-0.1844779043945314,0.1129461282714842,0.2270693857421874
2024-09-13T19:43:50Z,-26.9287109375,13.102563248449105,12.766338777373768,5.913854659579815,0.9520906277773022,21.03865917266899,6.926792983128205,3.1177991189246086,-1.918518196383616,1331930.0,5.0445556640625,4.86907958984375,5.31005859375,5.26885986328125,5.2520751953125,0.00515625,0.00515625,0.1495312499999999,0.0309374999999999,0.020625,4.25390625,4.25390625,4.1765625,5.1304687499999995,-0.034344184082031,0.1971847457519529,0.1639919150390625
2024-09-13T19:45:20Z,-25.2197265625,13.550748926599852,14.446731162936564,4.787585703044208,0.8391368708409033,27.38070460011447,7.939065970569928,3.1177991189246086,0.4515882810711673,1332020.0,5.2764892578125,5.0567626953125,5.29632568359375,5.22613525390625,5.26580810546875,0.05671875,0.00515625,0.0876562499999999,0.00515625,0.0309374999999999,4.25390625,4.25390625,4.1765625,5.1304687499999995,-0.0030663256835929,0.223104320361328,0.1639919150390625
2024-09-13T19:52:50Z,-25.28076171875,18.13719152408514,17.690330406505467,11.084119084742436,7.039300591629992,23.378206571768462,11.30852083594639,3.895337608076659,2.821694758525979,1332470.0,5.06134033203125,5.1605224609375,4.827880859375,5.08575439453125,5.1422119140625,0.0103125,0.165,0.00515625,0.0103125,0.0825,4.25390625,4.25390625,4.15078125,5.0015624999999995,-0.0093218973632807,0.2036646394042968,0.1639919150390625
