recorded_at,source,name,line1,line2
2025-10-21T09:00:40.441377+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608686 -.00000468  00000+0  00000+0 0  9995,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-21T09:00:43.556772+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608686 -.00000468  00000+0  00000+0 0  9995,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-21T12:00:28.244373+09:00,gs_db,BOTAN,1 65942U 98067XP  25293.70608686 -.00000468  00000+0  00000+0 0  9995,2 65942  51.6338  44.8966 0003740 298.1320  61.9291 15.52173986  1602
2025-10-22T06:00:23.837623+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.54302146  .00085311  00000+0  13685-2 0  9995,2 65942  51.6340  40.7361 0003848 304.0944  55.9680 15.52319951  1730
2025-10-22T09:00:39.835492+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.54302146  .00085311  00000+0  13685-2 0  9995,2 65942  51.6340  40.7361 0003848 304.0944  55.9680 15.52319951  1730
2025-10-22T09:00:42.103322+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.54302146  .00085311  00000+0  13685-2 0  9995,2 65942  51.6340  40.7361 0003848 304.0944  55.9680 15.52319951  1730
2025-10-22T12:00:14.163748+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.54302146  .00085311  00000+0  13685-2 0  9995,2 65942  51.6340  40.7361 0003848 304.0944  55.9680 15.52319951  1730
2025-10-22T15:00:17.796306+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.54302146  .00085311  00000+0  13685-2 0  9995,2 65942  51.6340  40.7361 0003848 304.0944  55.9680 15.52319951  1730
2025-10-22T15:00:18.773714+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.54302146  .00085311  00000+0  13685-2 0  9995,2 65942  51.6340  40.7361 0003848 304.0944  55.9680 15.52319951  1730
2025-10-22T18:00:10.403591+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.67177485  .00088065  00000+0  14109-2 0  9996,2 65942  51.6339  40.0959 0003833 304.5944  55.4684 15.52341554  1758
2025-10-22T21:00:29.309118+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.67177485  .00088065  00000+0  14109-2 0  9996,2 65942  51.6339  40.0959 0003833 304.5944  55.4684 15.52341554  1758
2025-10-22T21:00:32.240944+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.67177485  .00088065  00000+0  14109-2 0  9996,2 65942  51.6339  40.0959 0003833 304.5944  55.4684 15.52341554  1758
2025-10-23T00:00:08.32289+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.67177485  .00088065  00000+0  14109-2 0  9996,2 65942  51.6339  40.0959 0003833 304.5944  55.4684 15.52341554  1758
2025-10-23T03:00:11.888041+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.67177485  .00088065  00000+0  14109-2 0  9996,2 65942  51.6339  40.0959 0003833 304.5944  55.4684 15.52341554  1758
2025-10-23T03:00:13.571181+09:00,gs_db,BOTAN,1 65942U 98067XP  25294.67177485  .00088065  00000+0  14109-2 0  9996,2 65942  51.6339  40.0959 0003833 304.5944  55.4684 15.52341554  1758
