time_utc,sec,minute,hour,day,x_plus,x_minus,y_plus,y_minus,z_plus,z_minus,bpb,v_xm,v_yp,v_ym,v_zp,v_zm,i_xm,i_yp,i_ym,i_zp,i_zm,bat_temp,bat_v,bat_i,fab_v,fab_i,src_v,src_i,elapsed_s,file,cmd_time_jst,n_cmd,session
2024-06-02T03:21:25Z,25,29,15,25,20.49560546875,18.360573851841163,15.006456917795528,16.57261426849902,10.410718224584468,9.17538687738763,14.222784208662777,5.3070068359375,5.08575439453125,3.631591796875,5.2032470703125,1.3397216796875,0.1959375,0.00515625,0.0,0.00515625,0.0,3.5078946620432134,4.2281249999999995,0.0002380371093749,4.2281249999999995,-0.000487060546875,5.1046875,-9.506835937500014e-05,2215765,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:31Z,31,29,15,25,12.19482421875,18.918889108661304,15.565980518274388,16.348974356250878,10.522972087321453,9.287730582310576,14.110798584717829,3.89862060546875,5.413818359375,2.0477294921875,5.35888671875,1.3885498046875,0.00515625,0.1392187499999999,0.0,0.0309374999999999,0.00515625,3.5078946620432134,4.2281249999999995,0.0002380371093749,4.2281249999999995,-0.0004534912109375,5.207812499999999,-4.6728515625000254e-05,2215771,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:37Z,37,29,15,25,-2.2705078125,18.58392404407794,15.230290604246669,16.12530218324907,10.74745534421119,8.501152843692676,13.998804860558192,2.14385986328125,2.0172119140625,4.44488525390625,4.522705078125,3.96270751953125,0.00515625,0.00515625,0.0721874999999999,0.0103125,0.0,3.5078946620432134,4.20234375,7.019042968749967e-05,4.2281249999999995,-0.000401611328125,4.1765625,-0.0001716064453125,2215777,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:43Z,43,29,15,25,-3.18603515625,18.248886705769948,15.230290604246669,17.35510010931501,10.74745534421119,8.27634267367758,14.222784208662777,5.11016845703125,1.58538818359375,5.32073974609375,4.77294921875,5.03082275390625,0.00515625,0.00515625,0.268125,0.00515625,0.0,3.5078946620432134,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.000438232421875,5.1046875,-3.0615234375000186e-05,2215783,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:49Z,49,29,15,25,10.85205078125,18.360573851841163,14.782590886648022,16.684422131201373,10.635217793271323,7.939065970569928,14.110798584717829,5.328369140625,5.1483154296875,3.04412841796875,5.26885986328125,1.32904052734375,0.165,0.00515625,0.0,0.0154687499999999,0.0,3.5078946620432134,4.25390625,0.000244140625,4.2281249999999995,-0.0004290771484375,5.1304687499999995,-1.0473632812500188e-05,2215789,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:21:55Z,55,29,15,25,-6.11572265625,18.807242114660394,15.901597735528,16.23714230321697,10.85968474191893,8.163925300844728,13.998804860558192,3.42559814453125,5.36346435546875,1.49383544921875,5.32073974609375,1.37939453125,0.00515625,0.1907812499999999,0.0,0.0721874999999999,0.0,3.5078946620432134,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.000426025390625,5.15625,-3.867187500000008e-05,2215795,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:01Z,1,30,15,25,19.64111328125,18.47225296403276,15.230290604246669,16.23714230321697,11.19632403340966,7.151799987908706,13.998804860558192,1.49993896484375,1.58538818359375,4.28009033203125,4.9560546875,2.8900146484375,0.00515625,0.00515625,0.1134375,0.02578125,0.0,3.5078946620432134,4.25390625,0.0001983642578125,4.20234375,-0.0004840087890625,4.8984375,-0.000127294921875,2215801,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:07Z,7,30,15,25,9.6923828125,18.13719152408514,14.894527946185171,17.01979736654321,11.084119084742436,7.039300591629992,14.110798584717829,5.17730712890625,1.4312744140625,5.37261962890625,4.72259521484375,4.30755615234375,0.00515625,0.00515625,0.1856249999999999,0.00515625,0.0,3.5078946620432134,4.2281249999999995,0.0002471923828125,4.2281249999999995,-0.0004840087890625,5.18203125,-9.909667968750008e-05,2215807,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:13Z,13,30,15,25,15.97900390625,18.360573851841163,14.558692496778248,16.684422131201373,11.084119084742436,6.814277160604782,13.998804860558192,5.31463623046875,5.2276611328125,2.435302734375,5.2703857421875,1.33819580078125,0.1701562499999999,0.00515625,0.0,0.0309374999999999,0.0,3.5078946620432134,4.2281249999999995,0.0002410888671874,4.2281249999999995,-0.00048095703125,5.1304687499999995,-8.701171875000024e-05,2215813,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
2024-06-02T03:22:19Z,19,30,15,25,10.05859375,18.69558709370967,15.342195322591463,16.348974356250878,11.30852083594639,6.814277160604782,13.998804860558192,2.62298583984375,5.39703369140625,1.312255859375,5.35430908203125,1.33819580078125,0.00515625,0.1392187499999999,0.0,0.0515625,0.0,3.5078946620432134,4.2281249999999995,0.000244140625,4.2281249999999995,-0.000487060546875,5.207812499999999,-9.10400390625002e-05,2215819,HK_20240603_1826_HSHK.txt,2024-06-02 18:29:43,1,20240603_1826
